event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-26 13:11:51 UTC,view,5300032,2053013563173241677,,rowenta,78.43,576110446,87e97b79-c1e0-45f0-97c1-8ba5a1f530cd
2019-11-14 15:16:18 UTC,view,18300726,2053013558945383017,accessories.bag,sumdex,21.88,537908674,e4829332-56d3-4f19-9a46-84ee56f42fad
2019-11-18 09:15:54 UTC,view,26400649,2053013563651392361,,lucente,331.03,558171532,90f493c6-0114-4bd0-b86d-409f27dff668
2019-11-21 05:47:42 UTC,view,13400404,2053013557066334713,,,164.71,514004482,77dd3309-e2d9-4fa2-8dc0-07807d68d5e4
2019-11-16 16:26:54 UTC,view,9700276,2053013554096767303,computers.components.power_supply,aerocool,37.2,529045288,1d8fa3bd-50d4-4ffc-939e-e1b2566515d1
2019-11-16 07:36:48 UTC,view,10900029,2053013555069845885,appliances.kitchen.mixer,bosch,56.05,559275183,2a5f0e6a-de91-48a5-8342-4bae69a18aef
2019-11-19 20:24:07 UTC,view,5801564,2053013553945772349,electronics.audio.subwoofer,kicx,27.54,538576520,8736cd7f-c0f5-47a7-b111-dddc8d905e74
2019-11-15 10:41:55 UTC,view,19200010,2053013556202308035,construction.tools.saw,huter,80.43,512523536,c0938146-6649-4e87-a1aa-71342dec48dd
2019-11-12 11:42:04 UTC,view,1002540,2053013555631882655,electronics.smartphone,apple,468.48,542044020,f00f02b9-9da1-45be-9f2e-27dbf6dad1df
2019-11-13 11:22:24 UTC,view,4502020,2053013563877884791,appliances.kitchen.hob,dauscher,128.68,532960598,d033c122-f3ef-4d27-9540-3fabde275aae
2019-11-15 05:45:05 UTC,view,1004659,2053013555631882655,electronics.smartphone,samsung,715.33,523246619,5b3befcd-70d7-4763-a7b7-304edf1465d0
2019-11-06 03:24:45 UTC,view,5100850,2053013553341792533,electronics.clocks,huawei,154.16,512748461,8262f59b-02d0-4653-aebd-a2cf1e5d910e
2019-11-12 05:33:20 UTC,view,3700278,2053013565983425517,appliances.environment.vacuum,samsung,69.47,562461160,0ff47917-e725-499b-8523-a05f27884fc0
2019-11-24 10:07:54 UTC,view,6100019,2053013560866374351,auto.accessories.radar,neoline,107.7,575803538,18da2337-838e-42e1-8537-146f517e2efb
2019-11-12 09:54:09 UTC,view,28717547,2053013565228450757,apparel.shoes,,109.4,516639771,ab6181cc-fcd2-499f-b1c2-24ed0b62c4ea
2019-11-15 07:13:33 UTC,view,11100315,2053013555036291451,appliances.personal.scales,dauscher,7.7,546780654,51860182-da0a-465f-bcfa-c37691e3d9ff
2019-11-13 09:07:29 UTC,view,18300046,2053013558945383017,accessories.bag,hp,14.65,561561924,ad3debe6-17b8-414c-9d46-a706e138a874
2019-11-30 07:11:38 UTC,view,1307229,2053013558920217191,computers.notebook,lenovo,874.93,513084952,5538be9b-e7fb-4199-a5b5-affc5727d177
2019-11-05 00:36:28 UTC,view,12706054,2053013553559896355,,toyo,97.3,567633442,301276d5-3d6b-4e13-bd96-fd19cd077856
2019-11-17 05:22:37 UTC,view,7900245,2053013556487520725,furniture.kitchen.chair,,25.71,572438196,e69da848-2f8f-4889-9f16-7b48d9be37c1
2019-11-14 15:29:19 UTC,view,26205758,2053013563693335403,,sokolov,18.28,514136783,e5984af0-4a8d-46af-9212-5fd79334e0db
2019-11-11 17:07:26 UTC,view,1005238,2053013555631882655,electronics.smartphone,oppo,308.63,551544124,a1a2074b-adf3-4830-9b3b-e35e503bd81e
2019-11-30 06:11:19 UTC,view,1005137,2053013555631882655,electronics.smartphone,apple,1428.61,513184869,44e232d8-ab4d-4e74-b5a9-f7f17ab082b8
2019-11-03 07:23:05 UTC,view,1003856,2053013555631882655,electronics.smartphone,xiaomi,142.86,554403701,99e79b87-a1c3-4907-bf46-5ed1e81159cb
2019-11-30 02:56:19 UTC,view,100026877,2187707856793371188,,stanley,13.99,571800256,7e22f908-532f-4c8a-a4dd-ed6576af2805
2019-11-15 17:43:45 UTC,view,4803738,2053013554658804075,electronics.audio.headphone,jbl,99.08,515604115,1813893f-cf52-497e-82e3-c3f42645c899
2019-11-08 14:28:19 UTC,view,15100072,2053013557024391671,,imperial,669.23,517064591,d9af97da-06b5-4dc5-841d-5444c1cb4154
2019-11-05 07:54:38 UTC,view,1802009,2053013554415534427,electronics.video.tv,samsung,720.48,542079555,3e7c651c-6b88-46cf-94fc-c9b2201c722b
2019-11-12 14:10:24 UTC,view,1480746,2053013561092866779,computers.desktop,pulser,934.36,570593081,48a06157-4487-44ce-8bdf-4f47b32db8ec
2019-11-07 18:48:05 UTC,view,2702277,2053013563911439225,appliances.kitchen.refrigerators,lg,462.82,517955188,31363f0a-bd91-4dc6-976d-2ec8b873c989
2019-11-15 15:10:48 UTC,view,2800467,2053013563835941749,appliances.kitchen.refrigerators,haier,463.31,542745821,1b799fbf-6e26-49cb-a514-951c6d44f564
2019-11-15 05:41:56 UTC,view,9200746,2053013552913973497,computers.peripherals.keyboard,logitech,289.13,537478451,9e967394-bfc9-4e04-9821-0ff89dbb2981
2019-11-17 14:39:52 UTC,view,1004838,2053013555631882655,electronics.smartphone,oppo,154.42,515674493,6181d7f1-64c8-455e-8b61-a7271d2a649d
2019-11-16 05:42:41 UTC,view,14701334,2053013557133443581,furniture.living_room.cabinet,,463.59,519940321,69a6786c-ddbc-4e98-8c14-345f2764f157
2019-11-26 07:22:33 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,246.96,562670164,10ec0284-d8c1-4675-a868-00556418b30a
2019-11-05 06:48:19 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,916.09,563342606,788e36a2-1333-487d-bb85-121842c29ce8
2019-11-10 04:04:51 UTC,view,1802038,2053013554415534427,electronics.video.tv,tcl,178.9,534376636,33da7e02-10f6-4b6a-abba-c27035a6e4ec
2019-11-16 14:07:41 UTC,view,38900027,2085718636156158307,,,64.33,571799031,11f95314-a251-4cfa-b3c3-6bec5a633ed8
2019-11-15 11:48:57 UTC,view,2601413,2053013563970159485,,artel,153.93,518470300,78fc61b4-8446-4fd6-a6cf-ed93e7a305bd
2019-11-20 17:20:52 UTC,view,13300798,2053013557166998015,,,72.05,514522072,fd769acc-1fdf-443d-8303-e7fbf07f6972
2019-11-15 02:06:00 UTC,view,6000241,2053013560807654091,auto.accessories.alarm,starline,117.38,513776181,570a596b-4406-4ab0-94f3-b2bf39a13c20
2019-11-09 18:05:40 UTC,view,3300488,2053013555355058573,,redmond,102.94,526904311,a14e548e-5dc8-4ac6-8080-d504c49dec38
2019-11-05 14:14:42 UTC,view,17900237,2053013560178508465,construction.tools.generator,denzel,566.02,536875986,8730d594-a5f6-4615-97fc-5742db8112a1
2019-11-05 12:06:39 UTC,view,5100816,2053013553375346967,,xiaomi,29.55,567396971,613479e2-0817-4c90-ace9-903671b8c6a9
2019-11-11 10:49:09 UTC,view,11600021,2053013554566529381,computers.desktop,microlab,175.88,522623802,eb97f33a-a950-47c8-a48a-fe17f11f271c
2019-11-02 07:11:31 UTC,view,1306334,2053013558920217191,computers.notebook,hp,669.0,518029937,ffd027de-c09d-47d8-aa4c-531052825670
2019-11-10 17:19:01 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,914.63,543322240,2f7990c5-e07c-4af6-a8e7-dde4ebcf10dd
2019-11-16 01:05:07 UTC,view,21406841,2053013561579406073,electronics.clocks,,1901.72,516243948,bff83ce9-b124-4043-b05a-cd6794969fd1
2019-11-24 18:26:19 UTC,view,12700824,2053013553559896355,,nokian,164.23,547186331,735f5564-b7f3-4648-993f-64a04e16b153
2019-11-26 10:08:09 UTC,view,17302281,2053013553853497655,,fly,24.26,516712807,343de210-64d6-4fa7-8bb8-f84f84bcbd30
2019-11-30 16:03:33 UTC,view,1005243,2053013555631882655,electronics.smartphone,vivo,437.57,570850478,c9b3f061-d8a4-4741-8259-6d3d25a0136a
2019-11-15 14:33:27 UTC,view,1005100,2053013555631882655,electronics.smartphone,samsung,136.76,519135055,ff409408-a701-4d17-93e8-41d4ea71e0dd
2019-11-09 05:26:01 UTC,view,12719632,2053013553559896355,,kapsen,56.37,553671744,30350bfa-f00d-40e3-8114-a38fb2123921
2019-11-17 10:40:22 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,263.3,569734677,5e28b026-56bc-432c-9dd7-db23a16f3ad2
2019-11-23 14:51:34 UTC,view,100011325,2116907524572577889,apparel.shoes,bartek,72.07,571781225,90fa1685-ff06-43d4-9ef5-215443af0d57
2019-11-15 14:18:44 UTC,cart,4803721,2053013554658804075,electronics.audio.headphone,asus,212.05,559895636,00bbd498-d3bc-4d72-acff-bd44728e5871
2019-11-27 15:04:09 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,246.33,577711812,3a103cc1-3aec-473f-ad14-92415c14f58b
2019-11-25 10:55:16 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,126.14,518827507,4ef8f9d2-51fb-4d3f-9dd6-b070b4d81261
2019-11-13 04:22:40 UTC,view,1002532,2053013555631882655,electronics.smartphone,apple,566.04,552454028,fd5dae59-d513-48a3-9215-26a7f8f0a61a
2019-11-19 12:50:04 UTC,view,100002810,2136221634460123799,,ski-doo,229.07,548130021,84a9e66d-63db-400a-b796-4cff6e3f1cbe
2019-11-30 08:45:56 UTC,view,34800453,2062461754293617058,,carfashion,45.05,513467490,0c8f0722-7f86-4981-88a5-52cb817b30f0
2019-11-11 02:23:24 UTC,view,1005168,2053013555631882655,electronics.smartphone,samsung,209.31,520849286,91e9b567-6e30-42fc-b45c-83079bd34539
2019-11-14 18:51:07 UTC,view,1802008,2053013554415534427,electronics.video.tv,lg,666.17,512565285,e1f088bd-5773-4a69-b34c-d0f01835b030
2019-11-04 11:25:59 UTC,view,26800033,2053013564641248165,,gf,759.35,554626246,bcd61903-7323-449e-90b6-3a3910bc7be7
2019-11-20 08:29:47 UTC,view,3701135,2053013565983425517,appliances.environment.vacuum,xiaomi,244.28,544308159,34326261-e055-4d79-800a-ce7a05f7577e
2019-11-23 15:10:42 UTC,view,10400014,2053013553257906447,kids.toys,rastar,60.3,514554382,c3ed4c2f-39e7-4bda-b206-d80143cd5685
2019-11-16 18:51:32 UTC,view,28722112,2053013565228450757,apparel.shoes,respect,80.83,540088214,18e8a3f2-eb8d-4b7b-a09c-aa4fd5134308
2019-11-08 03:40:20 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,128.41,557951444,0e724d77-1627-4aec-a658-01619afc4792
2019-11-10 09:39:41 UTC,view,1480373,2053013561092866779,computers.desktop,lenovo,489.04,556674403,8d1c2c27-4929-47a3-9fc0-c9fab4ba5ece
2019-11-23 12:07:20 UTC,purchase,5801573,2053013553945772349,electronics.audio.subwoofer,,14.13,527258639,6ee67faa-f1d6-49c0-b06b-aec1bc10c22e
2019-11-18 10:07:38 UTC,view,2601092,2053013563970159485,,gefest,221.11,549678947,81b16203-6aa0-47a6-a92b-7191048e9c07
2019-11-16 18:33:23 UTC,cart,1005217,2053013555631882655,electronics.smartphone,xiaomi,145.43,512417193,fa2209de-c609-4f88-a120-d9bd8a6de45b
2019-11-28 04:31:40 UTC,view,1201388,2172371436436455782,electronics.tablet,apple,1080.83,543137851,6395c09c-23ff-f2f0-81c3-4258be3c14d1
2019-11-08 19:04:24 UTC,view,26027185,2053013562611204913,,,4.88,514139290,b9bf0f30-958f-440e-a6f3-601677d03415
2019-11-15 19:49:54 UTC,cart,1004565,2053013555631882655,electronics.smartphone,huawei,177.31,568862807,dd5fea65-bb25-4277-a495-737b062e55b2
2019-11-27 17:11:12 UTC,view,5100469,2053013553341792533,electronics.clocks,elari,30.86,567178481,140b6d57-b3ca-4182-a0c6-c71f4093bbf9
2019-11-06 21:28:01 UTC,view,6100198,2053013560866374351,auto.accessories.radar,neoline,44.07,529433883,5f8e0913-d374-4990-b737-78df1fbfba41
2019-11-03 15:33:54 UTC,view,28713149,2053013565782098913,apparel.shoes,respect,86.23,531755540,e2b6df9a-750f-42f8-99d8-43bf6a99d4a5
2019-11-13 19:31:22 UTC,view,5300453,2053013563173241677,,rowenta,59.13,515258187,871811b7-14ca-4d94-8c15-7b95897c108c
2019-11-06 19:09:34 UTC,view,1801512,2053013554415534427,electronics.video.tv,haier,900.9,518845183,23a2daef-4618-4a09-881f-13d99a76bef9
2019-11-01 10:06:58 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,128.18,460201262,de934a1a-3394-42cd-bf3d-0056860c7f68
2019-11-17 11:09:25 UTC,cart,4100346,2053013561218695907,,sony,395.35,529220915,22c574e4-36ef-4b91-9424-633141e65aa6
2019-11-12 07:32:17 UTC,view,1802015,2053013554415534427,electronics.video.tv,lg,2573.79,517705917,b3e19963-4a21-4392-86fb-bab9e4b8d749
2019-11-06 17:32:05 UTC,view,1306920,2053013558920217191,computers.notebook,lenovo,772.19,513221491,2e183210-6fa5-427f-bf66-09dc6ee670fe
2019-11-17 03:28:52 UTC,view,1004849,2053013555631882655,electronics.smartphone,huawei,952.12,532658175,cb5a0401-5138-4526-8496-415efa94f837
2019-11-27 10:17:35 UTC,view,51000001,2134905044766557181,appliances.environment.vacuum,bosch,181.34,530774962,a195e62d-24dc-4668-9cae-bb25d14ce0b4
2019-11-29 08:22:53 UTC,view,3801375,2053013566176363511,appliances.iron,polaris,42.96,512519637,a7ce5c0e-710e-4a47-8db4-4579c6e86da4
2019-11-14 16:37:40 UTC,view,17300760,2053013553853497655,,moschino,47.6,571531595,80a42351-49e9-4f87-9027-aa624fa2b027
2019-11-02 16:24:46 UTC,view,4100129,2053013561218695907,,sony,462.77,566847295,fb2d9d67-dea5-4e4b-aa03-9f2393b23a4b
2019-11-29 08:13:00 UTC,view,100026035,2053013553970938175,auto.accessories.player,pioneer,177.35,568895945,1090b348-755b-7c60-6bd3-f8b81139686a
2019-11-03 17:33:51 UTC,view,28714849,2053013565069067197,apparel.shoes.keds,escan,44.79,514370040,8a03ecd8-8259-48de-bde2-b45c1c53f3c1
2019-11-06 07:55:20 UTC,view,5000010,2053013566100866035,appliances.sewing_machine,jaguar,73.96,514102601,f18a8994-ddb2-4a6b-8ce2-32b586598544
2019-11-17 05:44:14 UTC,view,3701263,2053013565983425517,appliances.environment.vacuum,arnica,183.63,563224207,5430022b-c736-4a86-80a3-3fff22300e5e
2019-11-27 12:07:56 UTC,view,26400266,2053013563651392361,,lucente,119.18,517607875,3d7fe705-191a-4df5-b5df-3c4ab97c54a3
2019-11-07 14:10:02 UTC,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,205.4,565461156,1b389f93-2c1c-4068-8598-3ed6cc3f34e9
2019-11-10 12:47:39 UTC,view,8801011,2053013555573162395,electronics.telephone,nobby,17.99,558881998,8c0d5633-5c1b-40f9-8841-6ce926a6145a
2019-11-06 04:53:14 UTC,view,42300019,2095518921321874323,furniture.living_room.cabinet,,143.89,567714717,93bfeabd-7421-410a-846a-4722fb28ffd7
2019-11-06 07:15:27 UTC,view,1004578,2053013555631882655,electronics.smartphone,oppo,231.64,563395753,f6d429dc-a260-4c4d-b612-09ee015840ef
2019-11-05 14:56:55 UTC,view,1801658,2053013554415534427,electronics.video.tv,sony,2574.04,515154284,2dbb87a2-cd9b-4187-a496-3b3cc0f0cb79
2019-11-17 05:48:42 UTC,view,15902558,2053013558190408249,,kukmara,63.39,520820292,f26ae2a4-2367-4519-805d-7d3b9fa50906
2019-11-12 14:28:43 UTC,view,17200721,2053013559792632471,furniture.living_room.sofa,rals,324.04,552762756,b8acfda5-df96-43b2-ac1b-35cd57a031b1
2019-11-15 08:10:21 UTC,view,1005239,2053013555631882655,electronics.smartphone,xiaomi,268.73,571716084,4112c0a0-2792-4519-9de8-fad9dd4c79a5
2019-11-20 17:21:04 UTC,view,1802107,2053013554415534427,electronics.video.tv,blaupunkt,617.75,574009199,c36956f3-e347-4cda-889d-425faf6ef912
2019-11-01 18:03:37 UTC,view,26401735,2053013563651392361,,sokolov,27.67,565677975,0d01d2f0-fb26-4724-a3ba-b7ffe780a291
2019-11-13 03:06:32 UTC,view,1004781,2053013555631882655,electronics.smartphone,huawei,264.85,534528222,4e3bcd4e-0142-42ee-bb7e-04001eff06ad
2019-11-29 17:41:47 UTC,view,1700357,2053013553031414015,computers.peripherals.monitor,samsung,141.55,516615034,75a46c0f-ca70-40e6-9668-b57d0f7ea114
2019-11-19 16:03:19 UTC,view,1004858,2053013555631882655,electronics.smartphone,samsung,127.19,565642980,30e92d31-9491-4922-832c-c6cfeec1d8aa
2019-11-10 06:39:45 UTC,view,1004781,2053013555631882655,electronics.smartphone,huawei,265.09,535728377,f77e7d4b-895f-4941-b43d-28a6edf94ef9
2019-11-09 03:57:37 UTC,view,22400081,2053013554474254687,electronics.audio.microphone,,4.34,540836866,fe1c4c02-6e87-4111-9b45-2998835b5e70
2019-11-04 15:06:46 UTC,view,26400678,2053013563651392361,,lucente,287.78,550312465,999ce066-574e-4a77-a188-6419e5bf7f96
2019-11-17 15:53:42 UTC,view,1801690,2053013554415534427,electronics.video.tv,samsung,411.57,513985497,7f97676d-6709-4ea9-890e-05742c6e79f8
2019-11-22 11:03:48 UTC,view,1004813,2053013555631882655,electronics.smartphone,honor,231.64,569623901,d6255838-fdf7-4632-a146-48968bf69716
2019-11-12 17:56:36 UTC,view,22700955,2053013556168753601,,aeroforce,189.19,519504661,92a55923-8e4b-4d5d-90dd-3a5994df3044
2019-11-04 11:44:37 UTC,view,1004578,2053013555631882655,electronics.smartphone,oppo,231.64,514432320,79ce9d06-5233-4cfe-bf70-0498405a2af3
2019-11-27 13:35:41 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,125.85,557086132,c1dea2b7-8236-401f-8eeb-c3b8f14e688a
2019-11-16 04:46:09 UTC,view,1005117,2053013555631882655,electronics.smartphone,apple,1172.95,518494606,3a9ccf96-86a9-4477-8b9f-c5d79e404e2f
2019-11-01 05:41:37 UTC,view,4300077,2053013552385491165,,timberk,43.73,540848045,d76e6283-839e-4391-ad10-661a97e66427
2019-11-17 06:55:25 UTC,view,17200719,2053013559792632471,furniture.living_room.sofa,rals,307.45,522636884,a51a1655-9cb3-4f5a-9286-8521dd799fa7
2019-11-03 12:34:18 UTC,view,1307566,2053013558920217191,computers.notebook,acer,346.73,518858735,18e52a69-344f-426e-806d-d61bd733b929
2019-11-08 19:18:27 UTC,view,39600008,2079713983761220055,,bestway,46.33,545128480,a41b7749-34ee-4a15-867e-abfb3d5c4058
2019-11-10 17:28:20 UTC,view,2701646,2053013563911439225,appliances.kitchen.refrigerators,indesit,266.53,512641504,611f4929-0e77-43c1-8f72-b4f046ed3c36
2019-11-02 07:56:41 UTC,view,45500019,2109094148110811752,computers.notebook,trust,33.44,512699455,746cf11c-9cbb-49e2-ad9a-aa472f8d64b5
2019-11-18 07:55:43 UTC,view,1004238,2053013555631882655,electronics.smartphone,apple,1271.56,512804930,80dbe1be-7ac8-469f-9f63-a7aab57a4851
2019-11-26 10:35:33 UTC,view,100003110,2152167773222993940,,merelani,104.76,576993947,6b30e37e-49e4-424b-83cb-719b67c7c70d
2019-11-12 11:10:04 UTC,view,1005289,2053013555631882655,electronics.smartphone,vivo,797.94,549006452,649ef10e-e036-4b4e-a13e-382979104264
2019-11-17 04:38:47 UTC,view,1004258,2053013555631882655,electronics.smartphone,apple,795.13,572427029,01fec515-44e8-4bda-b541-73aadeb77da1
2019-11-17 04:34:41 UTC,view,1004939,2053013555631882655,electronics.smartphone,vivo,115.81,517322355,4e9a169e-1b65-4bb0-bee0-801d284a2015
2019-11-03 06:11:08 UTC,view,28721218,2053013565782098913,apparel.shoes,,68.21,535169777,e57e1272-9abc-49dc-b063-270c93025e10
2019-11-17 17:39:13 UTC,view,21400814,2053013561579406073,electronics.clocks,casio,155.22,514271735,5a3f669c-8b31-4699-8b02-55ccc517d3d3
2019-11-15 06:36:26 UTC,view,3100774,2053013555262783879,appliances.kitchen.blender,braun,128.68,515202654,cee2a16c-7506-49b2-975e-db33e29edea4
2019-11-21 16:57:50 UTC,view,12700857,2053013553559896355,,nokian,182.76,523171421,b54d38f4-3176-40a0-847c-db4d7ef5d326
2019-11-22 16:22:39 UTC,view,8700229,2053013563097744201,appliances.personal.hair_cutter,elenberg,7.7,512504644,dd56d23c-7652-418b-a765-e858d5f5e29b
2019-11-04 08:58:16 UTC,view,26000196,2053013562837697343,,,9.36,540775491,3bdb0384-6de4-4c5e-b1e4-b37f4a078a41
2019-11-04 15:30:29 UTC,view,16500007,2053013556462354899,,omron,62.52,512539076,f1af2dc5-5826-485f-8110-0fc9d72bcabc
2019-11-16 11:03:30 UTC,view,1201465,2172371436436455782,electronics.tablet,samsung,249.66,545772322,fd72c2f5-8957-4d8b-a0ad-ae2d318aa089
2019-11-15 05:01:15 UTC,view,28101078,2053013564918072245,,karmen,190.22,513201284,654e92a6-2440-41b7-af15-b153388c7c59
2019-11-22 07:37:40 UTC,view,1002633,2053013555631882655,electronics.smartphone,apple,385.83,574798874,9e218b94-45cb-44d2-8475-413108c486d0
2019-11-05 08:54:35 UTC,cart,4803894,2053013554658804075,electronics.audio.headphone,jbl,48.14,558394993,7f9949d0-1ff8-44de-ae57-4af2b0fdfdef
2019-11-21 19:42:09 UTC,view,4501774,2053013563877884791,appliances.kitchen.hob,hansa,152.85,517819381,4033479e-90d4-4f76-962b-6277626b1ea8
2019-11-20 17:07:51 UTC,view,1005243,2053013555631882655,electronics.smartphone,vivo,437.57,513346923,04baae76-6c40-4ee2-8b29-9487cb7e86ae
2019-11-18 21:33:39 UTC,view,26205051,2053013563693335403,,,169.63,535718711,823b55c4-c29b-4f63-960f-cadc3c4bb0d5
2019-11-16 19:37:48 UTC,view,1307335,2053013558920217191,computers.notebook,hp,903.24,514271735,aaca722b-2c9d-4328-b0fa-b42950963479
2019-11-15 14:27:56 UTC,view,8800713,2053013555573162395,electronics.telephone,prestigio,8.37,571709734,e3ce2a26-9ead-4fc2-9c3e-5658af88eace
2019-11-17 07:28:12 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,493.94,548769928,1417ffcf-4980-4d68-9ce2-4ddb7a689ed8
2019-11-27 11:33:40 UTC,view,3700778,2053013565983425517,appliances.environment.vacuum,samsung,179.93,516311696,023f8f01-7f5c-4ca7-ab5f-461af3aa3fe3
2019-11-13 15:40:39 UTC,view,1307004,2053013558920217191,computers.notebook,lenovo,290.6,567561316,8cb63c28-c07f-4815-923d-81e2293a0a59
2019-11-27 16:16:44 UTC,view,4502668,2053013563877884791,appliances.kitchen.hob,greta,101.62,518826558,db2adc30-cb90-4951-b001-4480aff980a0
2019-11-26 11:53:38 UTC,view,4802160,2053013554658804075,electronics.audio.headphone,jbl,8.49,568841231,239fe960-1632-4fb9-8833-08f74f0d16e8
2019-11-15 02:43:35 UTC,view,4804718,2053013554658804075,electronics.audio.headphone,apple,355.19,566209639,ee0becbb-e1d6-45fc-b083-2f34dffcea0b
2019-11-29 19:54:16 UTC,view,20100006,2053013559473865347,,,43.73,577770163,a7504456-a7b5-42f3-86f5-e8cdca9e99f7
2019-11-23 07:10:00 UTC,view,9300108,2053013554524586339,,panasonic,102.68,546682498,d488ebe4-7092-47ac-bfc1-8623d07e3ba7
2019-11-14 17:50:48 UTC,view,1200957,2172371436436455782,electronics.tablet,samsung,110.68,535250371,f79d786f-0a4b-4ae2-bc60-85a782af7265
2019-11-14 18:35:01 UTC,view,4803879,2053013554658804075,electronics.audio.headphone,xiaomi,70.38,567551997,d5e335c4-d8fb-49a0-9e46-ad72187b9f39
2019-11-08 04:28:34 UTC,view,5100816,2053013553375346967,,xiaomi,30.31,516423371,710b8af0-0236-4f4a-95a3-cd6c70387f4e
2019-11-27 09:02:02 UTC,view,26200591,2053013563693335403,,,203.35,542992293,dedea0a0-3ead-4636-9775-5300822e251a
2019-11-20 17:34:10 UTC,view,100016161,2106075725441269865,,,0.0,519141517,91dc647f-9516-401e-8bcc-e6c17ecb93e1
2019-11-22 13:26:00 UTC,cart,3600661,2053013563810775923,appliances.kitchen.washer,samsung,306.06,572595036,7a031a48-a78a-467c-937a-cde16de048f2
2019-11-17 11:01:40 UTC,view,17302764,2053013553853497655,,,390.12,544958290,92c47298-579a-4cc4-9e04-ded6beb0cb48
2019-11-01 04:32:15 UTC,view,1004505,2053013555631882655,electronics.smartphone,xiaomi,553.17,512739198,0228628e-c9aa-4ed1-bce9-f66ca23f692e
2019-11-19 10:33:13 UTC,view,1802004,2053013554415534427,electronics.video.tv,yasin,253.49,535300564,d0d5af4e-8677-4525-a472-10f3acf2303c
2019-11-11 01:07:49 UTC,view,52100018,2137704926053138958,,tomfarr,118.66,560852727,51a84c86-a33b-4441-8685-b5ba85fe9c44
2019-11-16 16:46:38 UTC,view,21403651,2053013561579406073,electronics.clocks,casio,59.2,551033156,9dfa0254-9c21-4f71-b60e-e0aa069d01bb
2019-11-17 16:31:12 UTC,view,16800067,2053013558316237377,furniture.kitchen.table,gerbor,188.94,556457990,3f7aa200-fdf3-4574-b5e4-3b762781a8b0
2019-11-14 17:52:42 UTC,view,12708119,2053013553559896355,,sava,314.29,555697953,896985fa-3e4a-4047-8260-a120645b0232
2019-11-23 10:28:43 UTC,view,1004874,2053013555631882655,electronics.smartphone,samsung,349.78,544822926,0327881d-30f2-4c41-8915-8e6ede174b79
2019-11-21 11:22:36 UTC,view,1305215,2053013558920217191,computers.notebook,apple,1441.45,529530855,75bb71be-1301-459c-8038-1dbef7faeae9
2019-11-14 10:42:36 UTC,view,1004957,2053013555631882655,electronics.smartphone,xiaomi,331.54,558774193,d3746176-5ba8-4bc4-9d63-52f956b0d81c
2019-11-17 12:52:36 UTC,view,3601127,2053013563810775923,appliances.kitchen.washer,haier,321.73,572193290,02e5a1cc-d78e-4129-b8ef-c8324c3202e1
2019-11-13 10:43:18 UTC,view,8800942,2053013555573162395,electronics.telephone,bq,15.42,560618396,a437d58d-4664-421a-91c5-fe717092fd03
2019-11-16 18:35:20 UTC,view,28712567,2053013565782098913,apparel.shoes,respect,89.84,515135413,326a4517-a6ad-485f-b723-c56075f0050c
2019-11-29 13:57:33 UTC,view,1306571,2053013558920217191,computers.notebook,acer,1801.82,526541737,0a3a5f9a-3b80-42cb-8c49-873de4d76baa
2019-11-30 16:57:41 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,124.11,513854004,faae07e9-1249-43f3-ab0a-57019a671cad
2019-11-17 14:31:09 UTC,view,19200133,2053013556202308035,construction.tools.saw,stihl,393.83,513002555,1ad09959-76aa-43f4-8757-af2a92afd53f
2019-11-27 04:33:51 UTC,view,28102917,2053013564918072245,,baltekstil,118.92,567101523,b127155a-0740-44ea-97fa-dbc0e7c3b0a4
2019-11-01 00:21:43 UTC,view,1005197,2053013555631882655,electronics.smartphone,htc,102.94,566031393,8fbc7d60-6ae5-41c9-985c-cee9c52ab9ae
2019-11-18 08:05:22 UTC,view,1005119,2053013555631882655,electronics.smartphone,apple,1013.41,544036333,2ba4652c-d68d-fcf5-ac96-1c1831f814b8
2019-11-17 10:07:27 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,169.35,521339118,dae51848-45b1-45ac-8aed-e6a7dd28673d
2019-11-03 05:09:26 UTC,view,8700352,2053013563097744201,appliances.personal.hair_cutter,philips,64.33,513462076,c493308a-e703-4d24-97b1-ccb03e4e22c0
2019-11-11 18:09:24 UTC,view,1005158,2053013555631882655,electronics.smartphone,xiaomi,294.73,566508936,60c5e4fa-6e73-447f-a7d9-c572ef6eca41
2019-11-13 13:45:40 UTC,view,11400709,2053013558458843721,,vega,23.81,516348229,cbf6b16e-ea40-4950-857a-10505dc3e7d4
2019-11-06 13:43:49 UTC,view,1004863,2053013555631882655,electronics.smartphone,samsung,169.93,546149922,c0dd0ed2-287c-4132-b04c-2ca9c56469e9
